data,campeonatoAno,ginasio,fase,timeCasa,pontosTimeCasa,acertos3PtsTimeCasa,acertos2PtsTimeCasa,LanceLivreTimeCasa,rebotesTimeCasa,assistsTimeCasa,RoubadasTimeCasa,TocosTimeCasa,FaltasTimeCasa,timeFora,pontosTimeFora,acertos3PtsTimeFora,acertos2PtsTimeFora,LanceLivreTimeFora,rebotesTimeFora,assistsTimeFora,RoubadasTimeFora,TocosTimeFora,FaltasTimeFora
18/02/2023,2022/2023,Ginásio Pedrocão                                    ,2º TURNO,Sesi Franca,90,8,17,32,34,17,2,2,16,Bauru Basket,82,15,17,3,27,14,6,3,27
17/02/2023,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,2º TURNO,São Paulo,79,7,22,14,28,12,10,4,17,UNIFACISA,99,12,23,17,41,14,5,1,19
17/02/2023,2022/2023,Arena UniBH                                    ,2º TURNO,123 Minas,110,19,24,5,38,30,5,0,17,BRB/Brasília,79,7,24,10,31,21,10,1,14
16/02/2023,2022/2023,Centro de Formação Olímpica                                    ,2º TURNO,Fortaleza B. C.,75,13,12,12,30,12,7,2,22,Rio Claro,99,10,28,13,35,30,8,0,23
16/02/2023,2022/2023,Gin. Poliesportivo Arnão                                    ,2º TURNO,União Corinthians,80,14,15,8,33,20,14,2,17,Oscar São José Basketball,68,6,21,8,44,19,0,1,16
16/02/2023,2022/2023,Sesi                                    ,2º TURNO,Caxias do Sul Basquete,71,5,19,18,30,10,7,2,22,Flamengo,82,8,21,16,47,15,5,3,18
15/02/2023,2022/2023,Ginásio Wlamir Marques                                    ,2º TURNO,Corinthians,102,11,28,13,44,25,3,2,14,Pato Basquete,78,9,18,15,30,18,6,0,17
15/02/2023,2022/2023,Arena UniBH                                    ,2º TURNO,123 Minas,99,12,26,11,43,34,9,1,16,Cerrado,70,11,16,5,37,14,7,2,11
14/02/2023,2022/2023,Sesi                                    ,2º TURNO,Caxias do Sul Basquete,79,9,20,12,35,11,5,1,18,Oscar São José Basketball,76,6,24,10,29,17,8,3,23
14/02/2023,2022/2023,Centro de Formação Olímpica                                    ,2º TURNO,Fortaleza B. C.,65,9,14,10,30,14,3,1,19,Sesi Franca,102,12,29,8,42,25,6,2,17
14/02/2023,2022/2023,Arena UNIFACISA                                    ,2º TURNO,UNIFACISA,84,9,21,15,40,15,4,1,17,Rio Claro,78,8,23,8,27,20,4,2,23
14/02/2023,2022/2023,Poliesportivo H. Villaboim                                    ,2º TURNO,Pinheiros,67,10,13,11,42,18,7,1,24,Paulistano,74,5,23,13,33,12,10,1,21
13/02/2023,2022/2023,Tijuca Tênis Clube                                    ,2º TURNO,Flamengo,66,5,22,7,37,16,6,3,14,Bauru Basket,54,12,7,4,25,17,7,0,15
12/02/2023,2022/2023,Arena UNIFACISA                                    ,2º TURNO,UNIFACISA,80,11,18,11,55,14,7,4,25,Sesi Franca,83,11,19,12,44,17,7,3,16
12/02/2023,2022/2023,Gin. Poliesportivo Arnão                                    ,2º TURNO,União Corinthians,78,12,18,6,37,18,4,2,27,123 Minas,82,6,20,24,42,17,6,3,17
10/02/2023,2022/2023,Ginásio do Sesi                                    ,2º TURNO,Caxias do Sul Basquete,80,14,15,8,41,19,6,6,23,123 Minas,63,4,16,19,39,13,6,1,14
11/02/2023,2022/2023,Gin. Panela de Pressão                                    ,2º TURNO,Bauru Basket,80,9,19,15,35,14,12,1,18,Paulistano,70,10,15,10,37,13,9,0,20
09/02/2023,2022/2023,Ginásio Pedrocão                                    ,2º TURNO,Sesi Franca,103,11,26,18,35,25,10,1,16,Corinthians,92,11,25,9,28,17,2,1,22
09/02/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,85,9,25,8,39,25,7,2,19,UNIFACISA,68,10,15,8,36,16,4,2,21
07/02/2023,2022/2023,Gin. Felipe Karam                                    ,2º TURNO,Rio Claro,77,4,24,17,28,16,11,0,23,Corinthians,97,9,25,20,44,19,5,2,21
06/02/2023,2022/2023,Ginásio do Sesi                                    ,2º TURNO,Pato Basquete,88,10,21,16,39,14,10,4,25,Caxias do Sul Basquete,80,9,15,23,39,18,6,1,20
06/02/2023,2022/2023,Gin. Linneu de Moura                                    ,2º TURNO,Oscar São José Basketball,94,11,23,15,28,29,9,1,21,Pinheiros,92,10,25,12,42,22,3,0,21
06/02/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,80,10,19,12,33,17,6,0,26,Fortaleza B. C.,78,10,14,20,42,13,3,0,22
04/02/2023,2022/2023,Arena BRB Nilson Nelson                                    ,2º TURNO,BRB/Brasília,74,8,18,14,38,21,4,1,11,União Corinthians,96,17,20,5,44,18,12,2,17
04/02/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,São Paulo,85,11,18,16,33,22,7,2,23,Fortaleza B. C.,70,6,18,16,43,8,8,3,20
03/02/2023,2022/2023,Gin. Linneu de Moura                                    ,2º TURNO,Oscar São José Basketball,66,7,17,11,30,14,11,2,19,Bauru Basket,93,14,19,13,44,21,4,2,15
02/02/2023,2022/2023,ASCEB                                    ,2º TURNO,Cerrado,99,13,22,16,59,18,4,3,17,União Corinthians,107,18,13,27,43,19,8,7,18
02/02/2023,2022/2023,Gin. Felipe Karam                                    ,2º TURNO,Rio Claro,100,10,25,20,26,20,6,2,23,Pato Basquete,93,10,22,19,35,13,7,1,26
02/02/2023,2022/2023,Arena UNIFACISA                                    ,2º TURNO,UNIFACISA,78,9,18,15,34,14,7,1,25,Flamengo,80,9,19,15,47,13,5,2,21
31/01/2023,2022/2023,Ginásio Pedrocão                                    ,2º TURNO,Sesi Franca,88,10,23,12,36,26,7,2,23,Pato Basquete,82,7,19,23,38,12,12,1,16
01/02/2023,2022/2023,Arena BRB Nilson Nelson                                    ,2º TURNO,BRB/Brasília,78,8,19,16,43,17,4,0,25,Caxias do Sul Basquete,88,13,15,19,33,16,4,1,19
31/01/2023,2022/2023,Centro de Formação Olímpica                                    ,2º TURNO,Fortaleza B. C.,64,6,17,12,37,9,4,0,18,Flamengo,99,17,16,16,48,28,5,1,15
30/01/2023,2022/2023,ASCEB                                    ,2º TURNO,Cerrado,91,17,9,22,32,21,2,0,21,Caxias do Sul Basquete,98,9,24,23,35,19,7,1,23
30/01/2023,2022/2023,Gin. Linneu de Moura                                    ,2º TURNO,Oscar São José Basketball,89,13,21,8,27,23,2,2,16,123 Minas,96,10,28,10,39,21,3,2,13
31/01/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,81,9,20,14,37,12,3,1,18,Corinthians,82,13,18,7,44,16,5,2,20
17/01/2023,2022/2023,Ginásio Wlamir Marques                                    ,2º TURNO,Corinthians,73,7,16,20,36,18,8,2,20,São Paulo,85,10,21,13,40,15,5,2,21
30/01/2023,2022/2023,Poliesportivo H. Villaboim                                    ,2º TURNO,Pinheiros,79,6,22,17,37,21,7,1,18,São Paulo,89,13,17,16,40,19,6,2,22
19/01/2023,2022/2023,Ginásio Pedrocão                                    ,2º TURNO,Sesi Franca,95,14,18,17,44,17,10,6,14,Rio Claro,73,11,18,4,35,21,3,2,21
19/01/2023,2022/2023,Maracanãzinho                                    ,2º TURNO,Flamengo,90,18,16,4,41,22,10,3,10,Corinthians,64,9,17,3,32,18,5,2,17
18/01/2023,2022/2023,Arena UNIFACISA                                    ,2º TURNO,UNIFACISA,79,13,12,16,31,17,5,1,20,Oscar São José Basketball,88,11,21,13,37,22,3,4,20
18/01/2023,2022/2023,Gin. Panela de Pressão                                    ,2º TURNO,Bauru Basket,97,8,30,13,44,33,7,6,14,Cerrado,73,11,13,14,27,13,5,2,11
18/01/2023,2022/2023,Poliesportivo H. Villaboim                                    ,2º TURNO,Pinheiros,94,10,23,18,52,23,10,2,26,BRB/Brasília,83,12,11,25,37,16,6,2,20
17/01/2023,2022/2023,Gin. Poliesportivo Arnão                                    ,2º TURNO,União Corinthians,72,9,15,15,47,16,9,4,22,Caxias do Sul Basquete,74,6,19,18,43,11,5,2,23
17/01/2023,2022/2023,Ginásio do Sesi                                    ,2º TURNO,Pato Basquete,75,5,25,10,33,9,9,1,21,Paulistano,87,8,22,19,39,10,7,0,16
16/01/2023,2022/2023,Centro de Formação Olímpica                                    ,2º TURNO,Fortaleza B. C.,71,10,17,7,34,16,5,1,20,Oscar São José Basketball,90,10,23,14,43,22,6,4,16
16/01/2023,2022/2023,Gin. Panela de Pressão                                    ,2º TURNO,Bauru Basket,72,8,17,14,37,18,7,2,17,BRB/Brasília,70,9,18,7,40,17,10,1,19
16/01/2023,2022/2023,Poliesportivo H. Villaboim                                    ,2º TURNO,Pinheiros,95,11,27,8,48,23,11,1,14,Cerrado,65,9,17,4,30,14,6,3,10
14/01/2023,2022/2023,Ginásio do Sesi                                    ,2º TURNO,Pato Basquete,69,6,22,7,42,13,8,2,18,São Paulo,84,12,17,14,37,20,8,3,18
13/01/2023,2022/2023,ASCEB                                    ,2º TURNO,Cerrado,73,8,13,23,38,15,4,2,13,UNIFACISA,83,8,25,9,38,22,13,4,20
13/01/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,76,3,24,19,49,12,4,2,21,Rio Claro,66,7,17,11,37,15,6,1,24
12/01/2023,2022/2023,Gin. Linneu de Moura                                    ,2º TURNO,Oscar São José Basketball,88,10,22,14,36,20,14,1,22,Corinthians,81,7,22,16,32,20,6,6,19
12/01/2023,2022/2023,Arena UniBH                                    ,2º TURNO,123 Minas,74,11,12,17,42,24,5,2,20,Pinheiros,67,12,8,15,44,21,7,1,23
11/01/2023,2022/2023,ASCEB                                    ,2º TURNO,Cerrado,88,15,19,5,48,18,6,3,15,Fortaleza B. C.,68,6,22,6,47,12,9,3,17
10/01/2023,2022/2023,Tijuca Tênis Clube                                    ,2º TURNO,Flamengo,70,13,9,13,41,17,3,3,16,Pinheiros,66,6,20,8,38,16,7,2,20
11/01/2023,2022/2023,Arena BRB Nilson Nelson                                    ,2º TURNO,BRB/Brasília,88,15,16,11,29,15,6,1,15,UNIFACISA,101,14,25,9,47,23,4,4,19
10/01/2023,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,2º TURNO,São Paulo,92,13,21,11,30,27,11,1,18,Rio Claro,76,8,22,8,31,22,5,0,19
10/01/2023,2022/2023,Gin. Linneu de Moura                                    ,2º TURNO,Oscar São José Basketball,96,11,28,7,34,26,12,4,14,Pato Basquete,69,8,20,5,33,13,13,1,11
10/01/2023,2022/2023,Arena UniBH                                    ,2º TURNO,123 Minas,63,3,19,16,41,14,6,2,19,Bauru Basket,58,7,16,5,32,19,8,1,21
09/01/2023,2022/2023,Arena BRB Nilson Nelson                                    ,2º TURNO,BRB/Brasília,80,11,15,17,31,12,5,3,19,Fortaleza B. C.,82,10,18,16,32,17,7,3,19
09/01/2023,2022/2023,Gin. Antonio Prado Jr                                    ,2º TURNO,Paulistano,64,7,15,13,43,11,8,5,21,Sesi Franca,70,5,16,23,46,9,5,4,17
08/01/2023,2022/2023,Tijuca Tênis Clube                                    ,2º TURNO,Flamengo,89,11,27,2,41,27,8,2,14,Pato Basquete,75,8,24,3,31,16,5,0,16
07/01/2023,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,2º TURNO,São Paulo,102,14,25,10,31,24,9,0,31,Sesi Franca,105,11,21,30,50,15,6,3,23
06/01/2023,2022/2023,Sesi                                    ,1º TURNO,Caxias do Sul Basquete,61,3,16,20,29,5,6,3,17,Bauru Basket,74,9,19,9,38,20,6,3,18
06/01/2023,2022/2023,Gin. Poliesportivo Arnão                                    ,1º TURNO,União Corinthians,70,8,15,16,46,15,9,1,23,Pinheiros,79,6,24,13,47,18,9,2,21
05/01/2023,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,77,,,,,,,,,Paulistano,78,,,,,,,,
06/01/2023,2022/2023,Arena UniBH                                    ,1º TURNO,123 Minas,88,16,17,6,35,21,5,2,19,UNIFACISA,87,11,22,10,45,13,9,1,17
05/01/2023,2022/2023,ASCEB                                    ,1º TURNO,Cerrado,109,18,19,17,31,22,6,3,15,Pato Basquete,110,14,27,14,32,20,6,1,20
05/01/2023,2022/2023,Arena BRB Nilson Nelson                                    ,1º TURNO,BRB/Brasília,88,11,22,11,32,23,3,4,22,Corinthians,101,9,29,16,49,18,2,1,21
04/01/2023,2022/2023,Sesi                                    ,1º TURNO,Caxias do Sul Basquete,69,7,16,16,45,8,9,2,20,Pinheiros,77,10,14,19,45,10,7,4,25
04/01/2023,2022/2023,Centro de Formação Olímpica                                    ,1º TURNO,Fortaleza B. C.,88,11,21,13,53,17,6,1,20,UNIFACISA,79,9,20,12,36,11,7,2,26
04/01/2023,2022/2023,Gin. Poliesportivo Arnão                                    ,1º TURNO,União Corinthians,67,8,13,17,34,14,6,1,19,Bauru Basket,79,12,14,15,36,19,9,1,21
03/01/2023,2022/2023,ASCEB                                    ,1º TURNO,Cerrado,89,12,22,9,44,18,9,2,16,Corinthians,79,9,20,12,41,15,6,5,20
03/01/2023,2022/2023,Arena BRB Nilson Nelson                                    ,1º TURNO,BRB/Brasília,79,6,26,9,42,21,8,2,19,Pato Basquete,66,4,19,16,26,10,7,1,17
29/12/2022,2022/2023,Gin. Linneu de Moura                                    ,1º TURNO,Oscar São José Basketball,98,12,22,18,40,23,9,3,19,Rio Claro,63,5,20,8,28,14,3,4,19
29/12/2022,2022/2023,Tijuca Tênis Clube                                    ,1º TURNO,Flamengo,59,10,10,9,41,10,5,3,12,Sesi Franca,69,10,16,7,43,14,6,0,19
27/12/2022,2022/2023,Tijuca Tênis Clube                                    ,1º TURNO,Flamengo,110,22,20,4,44,33,9,2,10,Rio Claro,57,9,13,4,23,15,5,4,12
27/12/2022,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,100,19,15,13,26,26,11,0,21,123 Minas,83,9,22,12,41,21,4,1,18
21/12/2022,2022/2023,Ginásio Wlamir Marques                                    ,1º TURNO,Corinthians,77,4,19,27,38,14,5,3,13,Bauru Basket,72,7,21,9,26,15,8,0,24
23/12/2022,2022/2023,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,68,5,20,13,41,9,8,4,17,Bauru Basket,65,11,8,16,39,15,9,4,21
27/12/2022,2022/2023,Gin. Linneu de Moura                                    ,1º TURNO,Oscar São José Basketball,73,8,18,13,27,15,9,3,22,Sesi Franca,83,12,14,19,36,18,3,3,19
21/12/2022,2022/2023,Ginásio do Sesi                                    ,1º TURNO,Pato Basquete,74,11,17,7,32,14,4,1,18,123 Minas,88,8,30,4,35,22,7,1,11
22/12/2022,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,96,11,25,13,44,19,9,3,18,Oscar São José Basketball,68,7,19,9,37,17,6,3,18
22/12/2022,2022/2023,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,99,10,26,17,37,16,7,2,22,BRB/Brasília,94,11,23,15,45,21,5,3,21
22/12/2022,2022/2023,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,84,14,19,4,37,12,6,2,20,Flamengo,90,14,18,12,36,18,8,0,16
22/12/2022,2022/2023,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,93,7,31,10,25,23,16,3,21,Cerrado,90,13,21,9,37,10,4,1,14
21/12/2022,2022/2023,Centro de Formação Olímpica                                    ,1º TURNO,Fortaleza B. C.,84,9,23,11,46,17,7,2,24,Caxias do Sul Basquete,73,4,21,19,29,10,12,2,21
21/12/2022,2022/2023,Ginásio Clube Campestre                                    ,1º TURNO,UNIFACISA,71,7,16,18,44,9,8,1,17,União Corinthians,66,13,10,7,30,18,10,1,21
20/12/2022,2022/2023,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,85,10,22,11,32,21,5,3,26,BRB/Brasília,87,7,24,18,43,19,6,2,21
20/12/2022,2022/2023,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,98,9,30,11,47,28,6,6,16,Cerrado,76,16,11,6,40,17,6,3,12
20/12/2022,2022/2023,Ginásio Pol. Dr. Antônio L. Nunes Galvão - (Morumbi)                                    ,1º TURNO,São Paulo,66,6,21,6,34,11,5,0,20,Flamengo,91,15,15,16,44,22,5,2,14
20/12/2022,2022/2023,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,72,4,26,8,43,16,10,5,15,Oscar São José Basketball,62,4,24,2,45,14,6,3,16
19/12/2022,2022/2023,Ginásio Wlamir Marques                                    ,1º TURNO,Corinthians,65,8,15,11,30,13,4,1,19,123 Minas,94,10,26,12,47,16,6,2,15
19/12/2022,2022/2023,Centro de Formação Olímpica                                    ,1º TURNO,Fortaleza B. C.,83,4,29,13,40,16,7,3,30,União Corinthians,94,9,23,21,36,18,11,2,24
19/12/2022,2022/2023,Ginásio Clube Campestre                                    ,1º TURNO,UNIFACISA,63,8,14,11,39,15,6,1,14,Caxias do Sul Basquete,56,5,17,7,34,7,7,2,17
19/12/2022,2022/2023,Ginásio do Sesi                                    ,1º TURNO,Pato Basquete,85,14,18,7,23,18,4,0,25,Bauru Basket,96,13,16,25,23,15,10,2,18
17/12/2022,2022/2023,Arena BRB Nilson Nelson                                    ,1º TURNO,BRB/Brasília,89,10,17,25,40,17,5,3,22,São Paulo,96,19,12,15,35,20,12,2,31
15/12/2022,2022/2023,Gin. Panela de Pressão                                    ,1º TURNO,Bauru Basket,82,17,13,5,35,19,13,0,21,Fortaleza B. C.,50,6,8,16,39,9,3,2,17
15/12/2022,2022/2023,Arena BRB Nilson Nelson                                    ,1º TURNO,BRB/Brasília,72,8,20,8,44,7,2,1,17,Paulistano,82,14,18,4,45,17,9,2,23
15/12/2022,2022/2023,ASCEB                                    ,1º TURNO,Cerrado,101,14,20,19,39,16,10,2,18,São Paulo,94,11,22,17,35,12,5,2,24
13/12/2022,2022/2023,Gin. Panela de Pressão                                    ,1º TURNO,Bauru Basket,68,12,11,10,31,15,5,0,19,UNIFACISA,76,11,15,13,37,13,7,1,16
15/12/2022,2022/2023,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,100,10,28,14,41,25,5,2,18,UNIFACISA,86,15,12,17,34,17,1,0,20
08/12/2022,2022/2023,Sesi                                    ,1º TURNO,Caxias do Sul Basquete,62,4,21,8,39,11,9,1,19,Corinthians,72,9,18,9,47,13,6,1,15
13/12/2022,2022/2023,ASCEB                                    ,1º TURNO,Cerrado,80,14,16,6,41,13,5,2,20,Paulistano,93,7,27,18,34,19,8,1,16
10/12/2022,2022/2023,Ginásio Clube Campestre                                    ,1º TURNO,UNIFACISA,73,9,14,18,33,14,7,0,23,São Paulo,82,10,17,18,38,17,5,2,23
13/12/2022,2022/2023,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,95,12,24,11,38,25,14,6,20,Fortaleza B. C.,73,11,14,12,36,19,6,3,17
10/12/2022,2022/2023,Gin. Poliesportivo Arnão                                    ,1º TURNO,União Corinthians,86,8,23,16,40,17,8,3,21,Corinthians,91,11,20,18,47,18,5,2,15
10/12/2022,2022/2023,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,98,7,25,27,39,19,8,1,22,Oscar São José Basketball,90,12,16,22,35,24,3,1,26
08/12/2022,2022/2023,Centro de Formação Olímpica                                    ,1º TURNO,Fortaleza B. C.,81,5,23,20,39,13,4,2,16,São Paulo,111,15,27,12,37,27,8,2,21
08/12/2022,2022/2023,Gin. Poliesportivo Arnão                                    ,1º TURNO,União Corinthians,85,12,14,21,38,24,11,2,23,Pato Basquete,93,12,22,13,36,19,7,1,23
06/12/2022,2022/2023,Sesi                                    ,1º TURNO,Caxias do Sul Basquete,73,7,20,12,43,16,6,4,18,Pato Basquete,84,11,18,15,36,14,14,2,15
08/12/2022,2022/2023,Arena UniBH                                    ,1º TURNO,123 Minas,90,11,25,7,52,26,6,4,16,Rio Claro,61,8,14,9,33,16,9,4,18
03/12/2022,2022/2023,Ginásio Wlamir Marques                                    ,1º TURNO,Corinthians,94,18,17,6,41,19,7,6,16,Pinheiros,70,6,19,14,44,11,6,0,17
06/12/2022,2022/2023,Gin. Linneu de Moura                                    ,1º TURNO,Oscar São José Basketball,74,8,21,8,38,18,2,1,18,Flamengo,84,14,15,12,44,14,6,0,16
03/12/2022,2022/2023,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,74,7,19,15,34,12,9,1,20,União Corinthians,81,11,17,14,36,16,7,4,20
03/12/2022,2022/2023,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,84,9,21,15,41,18,5,2,15,Caxias do Sul Basquete,83,7,25,12,30,11,10,1,17
30/11/2022,2022/2023,Ginásio do Sesi                                    ,1º TURNO,Pato Basquete,95,12,22,15,42,21,11,3,19,Pinheiros,76,6,24,10,37,14,10,3,20
29/11/2022,2022/2023,Maracanãzinho                                    ,1º TURNO,Flamengo,91,8,29,9,45,28,5,3,12,Cerrado Basquete,80,15,14,7,29,20,3,3,16
03/12/2022,2022/2023,Gin. Linneu de Moura                                    ,1º TURNO,Oscar São José Basketball,89,11,19,18,24,22,10,2,20,BRB/Brasília,94,11,25,11,41,20,3,1,17
03/12/2022,2022/2023,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,90,11,26,5,36,18,5,1,20,123 Minas,73,7,20,12,39,20,3,0,18
01/12/2022,2022/2023,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,104,11,26,19,43,19,4,4,11,União Corinthians,65,11,14,4,35,16,7,3,18
01/12/2022,2022/2023,Gin. Felipe Karam                                    ,1º TURNO,Rio Claro,75,11,15,12,31,14,4,0,24,Caxias do Sul Basquete,83,11,16,18,35,18,3,1,18
